X,Y,COUNTY,CountyName,Permits 
-8637931.623,4181765.859,Lenoir,,
-8635368.603,4178404.326,Lenoir,,
-8660949.488,4197348.387,Lenoir,,
-8659541.296,4187497.788,Lenoir,,
-8647277.785,4184086.456,Lenoir,,
-8647216.782,4183222.387,Lenoir,,
-8646616.436,4181833.917,Lenoir,,
-8645068.315,4173982.807,Lenoir,,
-8640560.433,4214195.132,Lenoir,,
-8636315.264,4180105.379,Lenoir,,
-8645817.496,4177397.425,Lenoir,,
-8651249.219,4171575.521,Lenoir,,
-8646708.052,4171276.346,Lenoir,,
-8652089.681,4172813.1,Lenoir,,
-8650825.76,4179982.895,Lenoir,,
-8621796.865,4207153.202,Lenoir,,
-8622876.107,4201520.165,Lenoir,,
-8663732.141,4188546.466,Lenoir,,
-8663194.468,4202488.351,Lenoir,,
-8663172.872,4198588.849,Lenoir,,
-8662673.493,4190848.459,Lenoir,,
-8649109.213,4190249.078,Lenoir,,
-8644767.085,4194895.135,Lenoir,,
-8655084.843,4178853.379,Lenoir,,
-8652583.606,4182024.481,Lenoir,,
-8644969.352,4177383.819,Lenoir,,
-8650471.875,4174091.623,Lenoir,,
-8645634.82,4179424.927,Lenoir,,
-8644270.155,4174499.694,Lenoir,,
-8656487.469,4182242.272,Lenoir,,
-8646603.857,4174105.225,Lenoir,,
-8643508.841,4174404.476,Lenoir,,
-8659083.328,4191979.199,Lenoir,,
-8637288.196,4179438.535,Lenoir,,
-8663285.416,4201479.257,Lenoir,,
-8661077.283,4190439.787,Lenoir,,
-8646114.719,4187211.802,Lenoir,,
-8645523.501,4182351.17,Lenoir,,
-9052500.991,4220654.191,Lincoln,,
-9052500.991,4220654.191,Lincoln,,
-9052500.991,4220654.191,Lincoln,,
-9052500.991,4220654.191,Lincoln,,
-9055963.028,4225969.028,Lincoln,,
-9055963.028,4225969.028,Lincoln,,
-9055963.028,4225969.028,Lincoln,,
-9059369.404,4221897.278,Lincoln,,
-9059369.404,4221897.278,Lincoln,,
-9059369.404,4221897.278,Lincoln,,
-9059369.404,4221897.278,Lincoln,,
-9048482.358,4238302.791,Lincoln,,
-9048482.358,4238302.791,Lincoln,,
-9048482.358,4238302.791,Lincoln,,
-9048482.358,4238302.791,Lincoln,,
-9033576.678,4229755.196,Lincoln,,
-8596280.1,4278197.128,Martin,,
-8587017.316,4283888.535,Martin,,
-8584409.768,4276336.532,Martin,,
-8889110.028,4224056.348,Montgomery,,
-8896759.235,4193719.539,Montgomery,,
-8872507.394,4191208.785,Montgomery,,
-8866319.143,4227811.376,Moore,,
-8866319.143,4227811.376,Moore,,
-8860420.657,4228585.582,Moore,,
-8865553.488,4207600.012,Moore,,
-8865007.02,4208046.022,Moore,,
-8863888.037,4207153.884,Moore,,
-8847176.198,4225365.822,Moore,,
-8844607.723,4218474.484,Moore,,
-8866114.093,4208208.249,Moore,,
-8854503.692,4211324.32,Moore,,
-8691825.841,4287557.38,Nash,,
-8677176.196,4303347.127,Nash,,
-8684779.317,4315161.515,Nash,,
-8693618.085,4302644.258,Nash,,
-8692259.987,4300731.451,Nash,,
-8701566.297,4289536.596,Nash,,
-8676868.509,4291198.179,Nash,,
-8709202.814,4268635.552,Nash,,
-8709202.814,4268635.552,Nash,,
-8653420.617,4312516.401,Nash,,
-8708278.862,4268292.571,Nash,,
-8698037.469,4280935.121,Nash,,
-8678656.745,4287172.574,Nash,,
-8681894.473,4307027.371,Nash,,
-8688274.749,4315616.209,Nash,,
-8678066.752,4321473.826,Nash,,
-8686627.221,4287172.574,Nash,,
-8685391.575,4310643.169,Nash,,
-8681996.33,4310946.17,Nash,,
-8679458.246,4283696.195,Nash,,
-8678656.745,4287172.574,Nash,,
-8656148.39,4319885.202,Nash,,
-8656148.39,4319885.202,Nash,,
-8656148.39,4319885.202,Nash,,
-8686070.624,4321887.425,Nash,,
-8676730.918,4316649.676,Nash,,
-8669005.346,4318758.254,Nash,,
-8696679.371,4301226.822,Nash,,
-8681684.636,4301075.457,Nash,,
-8680448.989,4303759.071,Nash,,
-8678278.259,4314389.956,Nash,,
-8643190.356,4373490.994,Northampton,,
-8622061.916,4351196.75,Northampton,,
-8613412.392,4356755.6,Northampton,,
-8602464.565,4352276.353,Northampton,,
-8601067.06,4350920.266,Northampton,,
-8607935.473,4342090.317,Northampton,,
-8602146.859,4354114.097,Northampton,,
-8602002.144,4355566.152,Northampton,,
-8601590.262,4358180.346,Northampton,,
-8595846.176,4334813.47,Northampton,,
-8595846.176,4334813.47,Northampton,,
-8608959.612,4349496.482,Northampton,,
-8608213.772,4356727.937,Northampton,,
-8611421.888,4344787.312,Northampton,,
-8611486.565,4346207.295,Northampton,,
-8612043.162,4361334.823,Northampton,,
-8640348.926,4375049.587,Northampton,,
-8626755.925,4368061.797,Northampton,,
-8624043.403,4369058.903,Northampton,,
-8619156.478,4347962.324,Northampton,,
-8615917.08,4368255.783,Northampton,,
-8599586.511,4344480.183,Northampton,,
-8586662.318,4366483.592,Northampton,,
-8633098.019,4156951.112,Onslow,,
-8631501.809,4154630.473,Onslow,,
-8633973.102,4153951.578,Onslow,,
-8644812.392,4132162.548,Onslow,,
-8640463.028,4118259.181,Onslow,,
-8640463.028,4118259.181,Onslow,,
-8640463.028,4118259.181,Onslow,,
-8639594.736,4149811.215,Onslow,,
-8641297.924,4134999.946,Onslow,,
-8639628.132,4114876.142,Onslow,,
-8645227.502,4130067.216,Onslow,,
-8644840.222,4157279.373,Onslow,,
-8641887.918,4137182.425,Onslow,,
-8642566.967,4159913.688,Onslow,,
-8646340.697,4160144.632,Onslow,,
-8643649.549,4161105.543,Onslow,,
-8643649.549,4161105.543,Onslow,,
-8637346.082,4144912.641,Onslow,,
-8634128.949,4120479.008,Onslow,,
-8640618.875,4152186.645,Onslow,,
-8643591.106,4137182.425,Onslow,,
-8619156.478,4142199.675,Onslow,,
-8632637.268,4137833.184,Onslow,,
-8639015.875,4131760.903,Onslow,,
-8638860.027,4151697.944,Onslow,,
-8593931.481,4137900.973,Onslow,,
-8639438.889,4116459.277,Onslow,,
-8637490.798,4099773.166,Onslow,,
-8641798.862,4140423.039,Onslow,,
-8641364.716,4140355.234,Onslow,,
-8629175.232,4151915.142,Onslow,,
-8629141.836,4151317.858,Onslow,,
-8645995.607,4138538.216,Onslow,,
-8625593.305,4139919.259,Onslow,,
-8634429.512,4155010.672,Onslow,,
-8640664.182,4149301.582,Onslow,,
-8630811.628,4126003.414,Onslow,,
-8642566.967,4152906.161,Onslow,,
-8640754.574,4154369.772,Onslow,,
-8640741.327,4150150.531,Onslow,,
-8639572.472,4156151.347,Onslow,,
-8638882.291,4153503.53,Onslow,,
-8635921.193,4157427.956,Onslow,,
-8632392.365,4152037.318,Onslow,,
-8631590.865,4155092.145,Onslow,,
-8635087.967,4135785.996,Onslow,,
-8634930.449,4147884.096,Onslow,,
-8641053.021,4129471.1,Onslow,,
-8634807.998,4126680.612,Onslow,,
-8630967.476,4128414.425,Onslow,,
-8624945.091,4139189.054,Onslow,,
-8626893.182,4142009.792,Onslow,,
-8626180.737,4143094.881,Onslow,,
-8645349.954,4139338.21,Onslow,,
-8643435.259,4146717.129,Onslow,,
-8632759.719,4157957.656,Onslow,,
-8602117.694,4142182.043,Onslow,,
-8819498.165,4294321.191,Orange,,
-8801197.241,4332204.942,Orange,,
-8810447.891,4297911.021,Orange,,
-8567923.908,4186980.295,Pamlico,,
-8542293.152,4177089.386,Pamlico,,
-8499710.664,4359065.719,Pasquotank,,
-8483624.998,4335117.149,Pasquotank,,
-8482144.448,4327058.745,Pasquotank,,
-8692382.439,4106909.733,Pender,,
-8698627.462,4116567.534,Pender,,
-8686153.111,4117154.574,Pender,,
-8681290.676,4122359.708,Pender,,
-8688642.104,4114808.492,Pender,,
-8679731.312,4119237.069,Pender,,
-8678868.252,4118935.911,Pender,,
-8678589.954,4119463.788,Pender,,
-8689232.097,4094788.364,Pender,,
-8684936.167,4104733.006,Pender,,
-8683408.195,4119459.322,Pender,,
-8676552.807,4124622.057,Pender,,
-8684477.53,4098295.597,Pender,,
-8681996.33,4096139.04,Pender,,
-8678251.32,4089801.177,Pender,,
-8691020.667,4119977.343,Pender,,
-8653331.561,4122509.723,Pender,,
-8701877.991,4096395.687,Pender,,
-8701165.546,4095207.056,Pender,,
-8688303.136,4093991.81,Pender,,
-8683760.299,4107228.416,Pender,,
-8680972.191,4110330.945,Pender,,
-8679458.246,4110222.748,Pender,,
-8668330.193,4111182.624,Pender,,
-8678901.648,4095017.967,Pender,,
-8691180.188,4105976.856,Pender,,
-8689287.757,4105828.144,Pender,,
-8684745.922,4118705.818,Pender,,
-8649901.808,4122477.229,Pender,,
-8698594.066,4095166.537,Pender,,
-8682055.329,4123844.374,Pender,,
-8699243.281,4099614.266,Pender,,
-8666400.915,4092511.219,Pender,,
-8700453.102,4108451.178,Pender,,
-8700453.102,4108451.178,Pender,,
-8700453.102,4108451.178,Pender,,
-8693592.259,4116707.863,Pender,,
-8693592.259,4116707.863,Pender,,
-8693592.259,4116707.863,Pender,,
-8698816.705,4108640.493,Pender,,
-8698816.705,4108640.493,Pender,,
-8698816.705,4108640.493,Pender,,
-8678534.294,4088631.329,Pender,,
-8692193.196,4124310.598,Pender,,
-8702911.815,4104407.634,Pender,,
-8699618.206,4114159.069,Pender,,
-8694542.037,4112359.824,Pender,,
-8692193.196,4124310.598,Pender,,
-8652151.575,4125068.948,Pender,,
-8690586.076,4117737.179,Pender,,
-8687084.521,4103170.445,Pender,,
-8677565.814,4115485.014,Pender,,
-8686443.21,4102060.699,Pender,,
-8676229.535,4111773.981,Pender,,
-8676229.535,4111773.981,Pender,,
-8676229.535,4111773.981,Pender,,
-8672534.173,4109654.734,Pender,,
-8664185.212,4111426.494,Pender,,
-8677142.8,4113144.422,Pender,,
-8674782.827,4118340.386,Pender,,
-8676019.698,4107232.473,Pender,,
-8668081.394,4100529.86,Pender,,
-8656837.123,4088409.954,Pender,,
-8698204.448,4115769.165,Pender,,
-8697440.351,4116202.442,Pender,,
-8696590.315,4115485.014,Pender,,
-8686170.811,4089387.275,Pender,,
-8645539.42,4121513.814,Pender,,
-8518134.04,4347658.283,Perquimans,,
-8511332.419,4349385.905,Perquimans,,
-8521974.562,4334730.65,Perquimans,,
-8521974.562,4334730.65,Perquimans,,
-8521473.624,4335420.836,Perquimans,,
-8487087.034,4316566.995,Perquimans,,
-8513647.864,4315616.209,Perquimans,,
-8513647.864,4315616.209,Perquimans,,
-8513647.864,4315616.209,Perquimans,,
-8808221.501,4336994.628,Person,,
-8801163.845,4344507.815,Person,,
-8799616.504,4345198.628,Person,,
-8784688.56,4359217.9,Person,,
-8784688.56,4359217.9,Person,,
-8781248.788,4344936.114,Person,,
-8776985.252,4347119.322,Person,,
-8776985.252,4347119.322,Person,,
-8796399.371,4337450.242,Person,,
-8795597.871,4337146.497,Person,,
-8794829.766,4345474.966,Person,,
-8794829.766,4345474.966,Person,,
-8794829.766,4345474.966,Person,,
-8611384.819,4221282.547,Pitt,,
-8607798.216,4228073.813,Pitt,,
-8599002.084,4236045.58,Pitt,,
-8598563.596,4234281.174,Pitt,,
-8595287.352,4234527.353,Pitt,,
-8601141.31,4233857.211,Pitt,,
-8600034.015,4219820.992,Pitt,,
-8592281.837,4235457.413,Pitt,,
-8620889.499,4263944.505,Pitt,,
-8599491.667,4234937.664,Pitt,,
-8598856.255,4237071.527,Pitt,,
-8595938.905,4239944.691,Pitt,,
-8595503.201,4241846.867,Pitt,,
-8604253.915,4227745.768,Pitt,,
-8600756.034,4221227.906,Pitt,,
-8623841.804,4237577.697,Pitt,,
-8604838.676,4223728.013,Pitt,,
-8634994.681,4262765.202,Pitt,,
-8608177.259,4226379.02,Pitt,,
-8606748.028,4221828.973,Pitt,,
-8591931.404,4236907.369,Pitt,,
-8591343.303,4238480.652,Pitt,,
-8591063.446,4235908.794,Pitt,,
-8590540.244,4237605.058,Pitt,,
-8620129.855,4273671.755,Pitt,,
-8643976.271,4247514.294,Pitt,,
-8643976.271,4247514.294,Pitt,,
-8632580.384,4245638.516,Pitt,,
-8641942.353,4257350.271,Pitt,,
-8626801.01,4230096.973,Pitt,,
-8610022.045,4267099.08,Pitt,,
-8606734.336,4218448.399,Pitt,,
-8607002.616,4213812.896,Pitt,,
-8603387.738,4265562.825,Pitt,,
-8646860.559,4251116.14,Pitt,,
-8607827.493,4219383.929,Pitt,,
-8637057.765,4252088.704,Pitt,,
-8637497.477,4251705.147,Pitt,,
-8637212.054,4249773.869,Pitt,,
-8613793.105,4265014.215,Pitt,,
-8604705.315,4218755.681,Pitt,,
-8632871.039,4257843.672,Pitt,,
-8598958.781,4226953.033,Pitt,,
-8595260.524,4236360.193,Pitt,,
-8599973.124,4224252.014,Pitt,,
-8598290.864,4224575.172,Pitt,,
-8596144.512,4219110.773,Pitt,,
-8602803.199,4228716.262,Pitt,,
-8632720.758,4237507.926,Pitt,,
-8610629.405,4218291.347,Pitt,,
-9135923.818,4202420.166,Polk,,
-8867031.588,4276527.095,Randolph,,
-8888115.499,4279081.061,Randolph,,
-8888583.041,4271654.25,Randolph,,
-8875870.355,4280234.661,Randolph,,
-8865573.302,4280838.977,Randolph,,
-8863012.954,4257706.614,Randolph,,
-8890163.778,4265672.551,Randolph,,
-8890163.778,4265672.551,Randolph,,
-8890163.778,4265672.551,Randolph,,
-8871272.86,4261613.448,Randolph,,
-8871272.86,4261613.448,Randolph,,
-8871139.277,4259721.543,Randolph,,
-8880579.17,4286677.844,Randolph,,
-8880579.17,4286677.844,Randolph,,
-8880579.17,4286677.844,Randolph,,
-8880579.17,4286677.844,Randolph,,
-8858248.48,4250212.143,Randolph,,
-8871395.312,4240779.418,Randolph,,
-8860630.717,4269705.722,Randolph,,
-8887313.999,4286870.236,Randolph,,
-8887313.999,4286870.236,Randolph,,
-8893503.363,4277295.968,Randolph,,
-8887592.298,4281635.626,Randolph,,
-8877172.793,4233788.832,Randolph,,
-8877172.793,4233788.832,Randolph,,
-8884809.31,4265919.437,Randolph,,
-8884809.31,4265919.437,Randolph,,
-8890856.519,4274423.268,Randolph,,
-8862734.655,4248568.704,Randolph,,
-8864059.357,4274769.874,Randolph,,
-8863625.211,4259310.303,Randolph,,
-8904256.825,4177862.629,Richmond,,
-8883137.626,4182066.133,Richmond,,
-8861841.984,4180236.167,Richmond,,
-8866445.602,4140244.442,Richmond,,
-8885588.547,4283284.05,Richmond,,
-8864508.309,4159989.899,Richmond,,
-8864508.309,4159989.899,Richmond,,
-8863771.819,4158563.989,Richmond,,
-8881864.019,4176093.624,Richmond,,
-8873376.131,4165159.455,Richmond,,
-8882400.802,4174339.864,Richmond,,
-8874597.64,4179799.17,Richmond,,
-8864142.847,4156112.508,Richmond,,
-8829452.911,4101272.01,Robeson,,
-8809861.014,4079729.962,Robeson,,
-8803202.884,4077241.711,Robeson,,
-8802546.322,4134075.707,Robeson,,
-8815139.117,4087563.102,Robeson,,
-8812267.074,4087722.506,Robeson,,
-8829888.949,4103815.448,Robeson,,
-8800165.643,4153924.83,Robeson,,
-8810406.48,4141271.042,Robeson,,
-8787969.702,4140182.74,Robeson,,
-8787969.702,4140182.74,Robeson,,
-8787969.702,4140182.74,Robeson,,
-8785131.723,4141597.214,Robeson,,
-8808381.022,4145460.197,Robeson,,
-8841535.973,4115494.08,Robeson,,
-8837727.066,4112969.37,Robeson,,
-8834836.766,4111672.263,Robeson,,
-8834691.161,4116803.943,Robeson,,
-8832311.039,4122246.115,Robeson,,
-8830863.217,4122841.848,Robeson,,
-8825443.517,4134098.612,Robeson,,
-8824438.302,4140775.631,Robeson,,
-8819192.037,4138792.445,Robeson,,
-8818088.081,4096518.745,Robeson,,
-8816771.728,4089394.835,Robeson,,
-8795667.111,4135290.286,Robeson,,
-8830317.529,4110439.548,Robeson,,
-8778596.267,4111898.424,Robeson,,
-8789423.98,4129497.382,Robeson,,
-8820492.026,4091849.31,Robeson,,
-8819938.545,4092321.23,Robeson,,
-8818293.466,4086987.187,Robeson,,
-8810834.726,4130104.881,Robeson,,
-8810834.726,4130104.881,Robeson,,
-8821429.892,4091491.501,Robeson,,
-8812907.383,4088439.786,Robeson,,
-8827438.362,4139366.143,Robeson,,
-8778149.765,4118230.217,Robeson,,
-8842776.963,4114909.968,Robeson,,
-8828892.862,4115023.892,Robeson,,
-8803799,4079969.375,Robeson,,
-8798520.007,4084345.938,Robeson,,
-8797780.4,4082655.335,Robeson,,
-8793771.563,4093746.562,Robeson,,
-8785065.822,4129287.394,Robeson,,
-8791867.666,4150592.744,Robeson,,
-8836407.596,4122312.998,Robeson,,
-8819648.113,4098017.561,Robeson,,
-8819641.99,4093987.354,Robeson,,
-8817482.614,4102252.88,Robeson,,
-8817217.674,4099062.325,Robeson,,
-8815402.832,4097205.784,Robeson,,
-8836310.191,4109661.901,Robeson,,
-8808560.135,4089784.707,Robeson,,
-8885669.253,4358837.037,Rockingham,,
-8873435.13,4336120.593,Rockingham,,
-8886930.503,4353506.781,Rockingham,,
-8886217.057,4338725.649,Rockingham,,
-8862823.711,4338264.872,Rockingham,,
-8984406.859,4274275.707,Rowan,,
-8975251.165,4270396.998,Rowan,,
-8988124.93,4253705.27,Rowan,,
-8983416.115,4241997.412,Rowan,,
-8976336.196,4269746.884,Rowan,,
-8976336.196,4269746.884,Rowan,,
-8976336.196,4269746.884,Rowan,,
-8976336.196,4269746.884,Rowan,,
-8990880.087,4256936.79,Rowan,,
-8984596.102,4260338.433,Rowan,,
-8984596.102,4260338.433,Rowan,,
-8975133.945,4258282.27,Rowan,,
-8983737.049,4260095.511,Rowan,,
-8947069.188,4255215.058,Rowan,,
-8736974.8,4143515.652,Sampson,,
-8736974.8,4143515.652,Sampson,,
-8733020.509,4163934.28,Sampson,,
-8730015.217,4154756.344,Sampson,,
-8717552.332,4171768.084,Sampson,,
-8727034.638,4156302.224,Sampson,,
-8749531.416,4175235.755,Sampson,,
-8746113.574,4185338.232,Sampson,,
-8716980.595,4188965.557,Sampson,,
-8709726.349,4163442.48,Sampson,,
-8706876.793,4171135.737,Sampson,,
-8705953.286,4171906.39,Sampson,,
-8703841.222,4168726.077,Sampson,,
-8715754.188,4190368.951,Sampson,,
-8742342.292,4160937.754,Sampson,,
-8732318.863,4185721.798,Sampson,,
-8700321.299,4156488.548,Sampson,,
-8724270.463,4180511.357,Sampson,,
-8702157.514,4161818.298,Sampson,,
-8743500.349,4153462.799,Sampson,,
-8724803.572,4179867.216,Sampson,,
-8723891.087,4179804.07,Sampson,,
-8712518.242,4119270.907,Sampson,,
-8712181.167,4119736.264,Sampson,,
-8717059.187,4144164.203,Sampson,,
-8705426.857,4116769.706,Sampson,,
-8705026.997,4118854.701,Sampson,,
-8704853.895,4122105.04,Sampson,,
-8699994.799,4121471.305,Sampson,,
-8713225.455,4119462.57,Sampson,,
-8707375.616,4114242.004,Sampson,,
-8744319.104,4183171.609,Sampson,,
-8717307.763,4154414.308,Sampson,,
-8713387.091,4146201.124,Sampson,,
-8709502.486,4146863.807,Sampson,,
-8717123.752,4116519.495,Sampson,,
-8714515.536,4123135.934,Sampson,,
-8714515.536,4123135.934,Sampson,,
-8713890.811,4110001.354,Sampson,,
-8713890.811,4110001.354,Sampson,,
-8712864.891,4115554.833,Sampson,,
-8710683.029,4130016.41,Sampson,,
-8710683.029,4130016.41,Sampson,,
-8710683.029,4130016.41,Sampson,,
-8735199.922,4142562.767,Sampson,,
-8734829.674,4142113.685,Sampson,,
-8734503.508,4141767.153,Sampson,,
-8733689.317,4142945.946,Sampson,,
-8706006.386,4156582.526,Sampson,,
-8733110.233,4188436.418,Sampson,,
-8746231.127,4168332.901,Sampson,,
-8727728.492,4189506.707,Sampson,,
-8727453.31,4195683.932,Sampson,,
-8734787.372,4177275.106,Sampson,,
-8734291.11,4198191.886,Sampson,,
-8733537.254,4179348.446,Sampson,,
-8729451.161,4187213.981,Sampson,,
-8701503.178,4157198.835,Sampson,,
-8746787.947,4172179.877,Sampson,,
-8714140.056,4121733.811,Sampson,,
-8715406.983,4183479.409,Sampson,,
-8714814.207,4171638.212,Sampson,,
-8711739.896,4127815.687,Sampson,,
-8739743.539,4153614.318,Sampson,,
-8733246.488,4146191.626,Sampson,,
-8732456.787,4162038.275,Sampson,,
-8728873.636,4142831.466,Sampson,,
-8725924.782,4138845.461,Sampson,,
-8721400.647,4137971.339,Sampson,,
-8721364.691,4124386.566,Sampson,,
-8719939.69,4175878.811,Sampson,,
-8716280.507,4137732.585,Sampson,,
-8714872.983,4134470.522,Sampson,,
-8710456.382,4132401.183,Sampson,,
-8708689.186,4129652.37,Sampson,,
-8708405.655,4140269.665,Sampson,,
-8704945.734,4133137.043,Sampson,,
-8702922.168,4139578.897,Sampson,,
-8709787.464,4171067.745,Sampson,,
-8709497.476,4187419.345,Sampson,,
-8706896.385,4173675.679,Sampson,,
-8705917.998,4175557.618,Sampson,,
-8704129.985,4178680.151,Sampson,,
-8702566.614,4170556.321,Sampson,,
-8722834.442,4188303.899,Sampson,,
-8751505.445,4173110.82,Sampson,,
-8708049.989,4181588.094,Sampson,,
-8736428.778,4199136.741,Sampson,,
-8731685.566,4186441.991,Sampson,,
-8731137.651,4188714.4,Sampson,,
-8715362.121,4196578.961,Sampson,,
-8703053.302,4121597.616,Sampson,,
-8735214.728,4180063.326,Sampson,,
-8729543.334,4191014.112,Sampson,,
-8728671.257,4190250.849,Sampson,,
-8722848.691,4193578.236,Sampson,,
-8722848.691,4193578.236,Sampson,,
-8722848.691,4193578.236,Sampson,,
-8711542.972,4192838.231,Sampson,,
-8732646.031,4149162.336,Sampson,,
-8720245.93,4187001.402,Sampson,,
-8718458.695,4185928.36,Sampson,,
-8712971.201,4176107.909,Sampson,,
-8710914.351,4184805.318,Sampson,,
-8706718.831,4185322.709,Sampson,,
-8748592.548,4159382.266,Sampson,,
-8735507.609,4145258.184,Sampson,,
-8714979.961,4149327.097,Sampson,,
-8714284.214,4149079.821,Sampson,,
-8714114.452,4149534.07,Sampson,,
-8710767.075,4148251.173,Sampson,,
-8730269.025,4163088.355,Sampson,,
-8719237.932,4148519.601,Sampson,,
-8730416.19,4150234.955,Sampson,,
-8730416.19,4150234.955,Sampson,,
-8730416.19,4150234.955,Sampson,,
-8727677.73,4164614.191,Sampson,,
-8726596.707,4164399.735,Sampson,,
-8722775.443,4130236.844,Sampson,,
-8720575.992,4122106.935,Sampson,,
-8720575.992,4122106.935,Sampson,,
-8720575.992,4122106.935,Sampson,,
-8707463.113,4144472.417,Sampson,,
-8707463.113,4144472.417,Sampson,,
-8707463.113,4144472.417,Sampson,,
-8703983.377,4145811.049,Sampson,,
-8717402.051,4122731.905,Sampson,,
-8712956.73,4153796.117,Sampson,,
-8710899.768,4156739.791,Sampson,,
-8710803.588,4148803.507,Sampson,,
-8709759.634,4157671.343,Sampson,,
-8707417.583,4151362.246,Sampson,,
-8705060.393,4151682.062,Sampson,,
-8743305.206,4166422.69,Sampson,,
-8720225.892,4131007.248,Sampson,,
-8719740.428,4130948.172,Sampson,,
-8744042.029,4172108.071,Sampson,,
-8733564.75,4167171.809,Sampson,,
-8726486.612,4174882.069,Sampson,,
-8703273.158,4165439.029,Sampson,,
-8740853.06,4151115.331,Sampson,,
-8711690.804,4151440.298,Sampson,,
-8729604.225,4153535.843,Sampson,,
-8718950.616,4142393.63,Sampson,,
-8711351.503,4155762.418,Sampson,,
-8711065.3,4171640.932,Sampson,,
-8707793.62,4150176.456,Sampson,,
-8755148.375,4170082.313,Sampson,,
-8716464.518,4136463.108,Sampson,,
-8716464.518,4136463.108,Sampson,,
-8711881.272,4172537.285,Sampson,,
-8710893.311,4126423.949,Sampson,,
-8706663.727,4131057.789,Sampson,,
-8705901.523,4120995.181,Sampson,,
-8704327.911,4135982.28,Sampson,,
-8735518.964,4183033.98,Sampson,,
-8754628.513,4174810.245,Sampson,,
-8707817.443,4142028.237,Sampson,,
-8707817.443,4142028.237,Sampson,,
-8707817.443,4142028.237,Sampson,,
-8712239.275,4183523.381,Sampson,,
-8712239.275,4183523.381,Sampson,,
-8712855.874,4181389.916,Sampson,,
-8712748.006,4177670.64,Sampson,,
-8711482.414,4176783.669,Sampson,,
-8721362.019,4182867.357,Sampson,,
-8739194.4,4181984.734,Sampson,,
-8738065.175,4184612.528,Sampson,,
-8737705.501,4182598.779,Sampson,,
-8711775.518,4144528.58,Sampson,,
-8733047.449,4182186.599,Sampson,,
-8737365.977,4158526.5,Sampson,,
-8705407.487,4175640.194,Sampson,,
-8733103.331,4178524.888,Sampson,,
-8732590.037,4178094.354,Sampson,,
-8728975.27,4178682.872,Sampson,,
-8701076.491,4168978.413,Sampson,,
-8717600.867,4172834.997,Sampson,,
-8717297.522,4171672.89,Sampson,,
-8716621.59,4170295.655,Sampson,,
-8712118.716,4174623.614,Sampson,,
-8712010.848,4163547.389,Sampson,,
-8713664.499,4150654.231,Sampson,,
-8712007.063,4160049.129,Sampson,,
-8717229.506,4147086.881,Sampson,,
-8716699.513,4147132.066,Sampson,,
-8733910.731,4180073.125,Sampson,,
-8733910.731,4180073.125,Sampson,,
-8727919.628,4139555.845,Sampson,,
-8712435.977,4173889.362,Sampson,,
-8712334.899,4163616.15,Sampson,,
-8708260.606,4148137.723,Sampson,,
-8710476.643,4166983.947,Sampson,,
-8745793.419,4191161.785,Sampson,,
-8731039.356,4167034.65,Sampson,,
-8726125.157,4159106.919,Sampson,,
-8719920.988,4123113.729,Sampson,,
-8719196.744,4123770.441,Sampson,,
-8704292.622,4191170.777,Sampson,,
-8703245.662,4191773.614,Sampson,,
-8736727.114,4182943.59,Sampson,,
-8736079.012,4182029.653,Sampson,,
-8724936.265,4182379.075,Sampson,,
-8723199.013,4182367.777,Sampson,,
-8725363.509,4180760.831,Sampson,,
-8743896.09,4154294.279,Sampson,,
-8732083.311,4139983.399,Sampson,,
-8732083.311,4139983.399,Sampson,,
-8701079.274,4161364.227,Sampson,,
-8744604.527,4173410.315,Sampson,,
-8741996.2,4178469.777,Sampson,,
-8734078.378,4181321.588,Sampson,,
-8742059.652,4173279.2,Sampson,,
-8725744.556,4186998.407,Sampson,,
-8702133.692,4122963.977,Sampson,,
-8739161.672,4180294.28,Sampson,,
-8731144.108,4186867.539,Sampson,,
-8702841.573,4148900.406,Sampson,,
-8721343.429,4152721.39,Sampson,,
-8717986.589,4155369.157,Sampson,,
-8717879.277,4155367.935,Sampson,,
-8715330.952,4150659.525,Sampson,,
-8714704.668,4149758.419,Sampson,,
-8714442.177,4151640.93,Sampson,,
-8713059.7,4147196.52,Sampson,,
-8706889.817,4119956.768,Sampson,,
-8705859.778,4149607.902,Sampson,,
-8703862.261,4119071.126,Sampson,,
-8702660.233,4126925.903,Sampson,,
-8724611.212,4178730.5,Sampson,,
-8716470.975,4116438.573,Sampson,,
-8714792.499,4120647.814,Sampson,,
-8741512.628,4152913.764,Sampson,,
-8729676.917,4155630.017,Sampson,,
-8722824.201,4151020.857,Sampson,,
-8719008.725,4186201.786,Sampson,,
-8718441.33,4120371.39,Sampson,,
-8718382.887,4184737.242,Sampson,,
-8717908.221,4120651.875,Sampson,,
-8717894.974,4119271.99,Sampson,,
-8717754.822,4118502.393,Sampson,,
-8717172.621,4119489.642,Sampson,,
-8716749.273,4118437.698,Sampson,,
-8733078.618,4156742.779,Sampson,,
-8732282.684,4155108.711,Sampson,,
-8731854.104,4154670.393,Sampson,,
-8729228.856,4158543.479,Sampson,,
-8724407.164,4151893.693,Sampson,,
-8723987.267,4157121.964,Sampson,,
-8723275.824,4149719.873,Sampson,,
-8722970.252,4154146.824,Sampson,,
-8722819.636,4155059.284,Sampson,,
-8717859.685,4152766.191,Sampson,,
-8742895.439,4193016.176,Sampson,,
-8734658.13,4164629.685,Sampson,,
